imdb_id,movie_name,genre,cast
tt2404519,3G: A Killer Connection,"Horror, Mystery, Sci-Fi","Neil Nitin Mukesh, Sonal Chauhan, Mrinalini Sharma, Asheesh Kapur"
tt0445022,Jurm,"Crime, Drama, Mystery","Kamal Adib, Bobby Deol, Lara Dutta, Milind Gunaji"
tt0443331,Milenge Milenge,"Drama, Romance","Kareena Kapoor, Shahid Kapoor, Aarti Chhabria, Delnaaz Irani"
tt23790740,Sri,"Biography, Drama","Alaya F, Jyotika, Sharad Kelkar, Deepak Mahato"
tt0136153,English Babu Desi Mem,"Comedy, Drama, Musical","Shah Rukh Khan, Sonali Bendre, Rajeshwari, Saeed Jaffrey"
tt20251896,Kahani Rubberband Ki,"Comedy, Drama, Family","Manish Raisinghan, Avika Gor, Pratik Gandhi, Gaurav Gera"
tt0301215,Doosara Aadmi,"Drama, Family, Romance","Shashi Kapoor, Rishi Kapoor, Neetu Singh, Rakhee Gulzar"
tt1179782,Mithya,"Comedy, Crime, Thriller","Ranvir Shorey, Neha Dhupia, Naseeruddin Shah, Saurabh Shukla"
tt0287111,Wajood,"Action, Crime, Drama","Nana Patekar, Madhuri Dixit, Mukul Dev, Ramya Krishnan"
tt0058921,Arzoo,"Drama, Musical, Romance","Rajendra Kumar Tuli, Sadhana Shivdasani, Feroz Khan, Nazima"
tt0305173,Aamdani Atthanni Kharcha Rupaiya,"Comedy, Drama, Family","Govinda, Juhi Chawla, Tabu, Chandrachur Singh"
tt0376620,Ghar Parivaar,Drama,"Rajesh Khanna, Rishi Kapoor, Raj Kiran, Moushumi Chatterjee"
tt0364303,Dev,Drama,"Amitabh Bachchan, Om Puri, Fardeen Khan, Kareena Kapoor"
tt0089413,Khamosh,"Mystery, Thriller","Shabana Azmi, Amol Palekar, Naseeruddin Shah, Soni Razdan"
tt0488381,Corporate,Drama,"Bipasha Basu, Kay Kay Menon, Raj Babbar, Rajat Kapoor"
tt0233264,Avtaar,Drama,"Rajesh Khanna, Shabana Azmi, Sujit Kumar, A.K. Hangal"
tt6149998,Juliet's X-Tape,Thriller,"Aparna Bajpai, Aditya Rajput"
tt0897374,Munna,Action,"Prabhas, Ileana D'Cruz, Prakash Raj, Kota Srinivasa Rao"
tt5050788,Loev,"Drama, Romance","Dhruv Ganesh, Siddharth Menon, Shiv Panditt, Dixit"
tt0116153,Dushman Duniya Ka,Drama,"Laila, Mehmood, Manzoor Ali, Chetana Das"
tt0414714,Girlfriend,Drama,"Isha Koppikar, Aashish Chaudhary, Amrita Arora, Sumit Nijhawan"
tt0243323,Humse Na Jeeta Koi,Comedy,"Amjad Khan, Randhir Kapoor, Raj Kiran, Asha Sachdev"
tt0135641,Sapoot,"Action, Crime, Drama","Akshay Kumar, Suniel Shetty, Karisma Kapoor, Sonali Bendre"
tt0106206,Aashik Aawara,Drama,"Saif Ali Khan, Mamta Kulkarni, Mohnish Behl, Rakesh Bedi"
tt0066766,Andaz,"Drama, Romance","Shammi Kapoor, Rajesh Khanna, Hema Malini, Simi Garewal"
tt0187271,Masterji,"Comedy, Drama, Romance","Rajesh Khanna, Sridevi, Anita Raj, Kader Khan"
tt3848938,Mr. X,"Action, Crime, Drama","Emraan Hashmi, Amyra Dastur, Tanmay Bhat, Sushil Pandey"
tt0081491,Shaan,"Action, Adventure, Comedy","Sunil Dutt, Shashi Kapoor, Amitabh Bachchan, Shatrughan Sinha"
tt0207341,Biwi No. 1,"Comedy, Drama, Romance","Karisma Kapoor, Salman Khan, Anil Kapoor, Sushmita Sen"
tt14866598,Angry Young Men,Drama,"Karisma Kapoor, Salman Khan, Anil Kapoor, Sushmita Sen"
tt28455771,Love Nation,"Drama, Sci-Fi","Dharmendra, Adeeb, Maviya, Govind Namdeo"
tt1194236,Get Educated: Paathshaala,"Drama, Family","Nana Patekar, Shahid Kapoor, Ayesha Takia, Sushant Singh"
tt0395519,Doodh Ka Karz,"Action, Drama, Fantasy","Jackie Shroff, Neelam Kothari, Prem Chopra, Aruna Irani"
tt2066062,Shortcut Romeo,"Action, Crime, Drama","Neil Nitin Mukesh, Ameesha Patel, Puja Gupta, Jatin Garewal"
tt2150177,Bhaiaji Superhit,"Action, Comedy, Drama","Sunny Deol, Preity G Zinta, Arshad Warsi, Ameesha Patel"
tt0319500,Himmat,"Action, Comedy, Drama","Naseeruddin Shah, Sunny Deol, Tabu, Shilpa Shetty Kundra"
tt2932606,Siddharth,Drama,"Rajesh Tailang, Tannishtha Chatterjee, Anurag Arora, Shobha Sharma Jassi"
tt1170399,C Kkompany,"Comedy, Drama, Thriller","Tusshar Kapoor, Anupam Kher, Rajpal Naurang Yadav, Raima Sen"
tt0363409,Aan: Men at Work,"Action, Crime, Drama","Akshay Kumar, Shatrughan Sinha, Suniel Shetty, Paresh Rawal"
tt4396648,Time Out,"Drama, Family, Music","Chirag Malhotra, Pranay Pachauri, Kaamya Sharma, Aditya Jain"
tt15170260,Monalisa,Romance,"Ankit Dubey, Sharanya Jit Kaur, Vishal Raj Sharma"
tt0107821,Phool Aur Angaar,"Action, Drama","Govardhan Asrani, Bajrangi, Arun Bali, Nimai Bali"
tt4979082,Jai Gangaajal,"Crime, Drama","Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ninad Kamat"
tt0090358,Yudh,"Action, Crime, Drama","Jackie Shroff, Anil Kapoor, Tina Ambani, Nutan"
tt1558578,Knock Out,"Action, Crime, Drama","Sanjay Dutt, Irrfan Khan, Kangana Ranaut, Gulshan Grover"
tt2064849,London Paris New York,Romance,"Ali Zafar, Aditi Rao Hydari, Candice Pereira, Scherrikar Bell"
tt28102562,Vampires of Vijay Nagar,"Comedy, Horror, Thriller","Samantha Ruth Prabhu, Ayushmann Khurrana, Aparshakti Khurana, Sapthami Gowda"
tt0248135,Khudgarz,Drama,"Jeetendra, Shatrughan Sinha, Bhanupriya, Amrita Singh"
tt0172188,Bol Radha Bol,"Action, Comedy, Crime","Rishi Kapoor, Juhi Chawla, Kader Khan, Shakti Kapoor"
tt7463730,Junglee,"Action, Adventure, Thriller","Vidyut Jammwal, Lars Kjeldsen, Asha Bhat, Vishwanath Chatterjee"
tt23018924,Thangalaan,"Action, Adventure, Drama","Vikram, Parvathy Thiruvothu, Malavika Mohanan, Pasupathy"
tt5310090,Irudhi Suttru,"Action, Drama, Sport","Madhavan, Nassar, Radha Ravi, Kaali Venkat"
tt10991188,World Famous Lover,"Comedy, Drama, Romance","Vijay Deverakonda, Raashi Khanna, Aishwarya Rajesh, Catherine Tresa"
tt0072783,Chupke Chupke,"Comedy, Drama, Romance","Dharmendra, Sharmila Tagore, Amitabh Bachchan, Jaya Bachchan"
tt19289040,Jahaan Chaar Yaar,"Comedy, Drama","Swara Bhasker, Meher Vij, Shikha Talsania, Pooja Chopra"
tt1099196,Dil Dosti Etc,"Comedy, Crime, Drama","Imaaduddin Shah, Shreyas Talpade, Smriti Mishra, Nikita Anand"
tt1182908,Krazzy 4,"Comedy, Crime, Drama","Juhi Chawla, Irrfan Khan, Arshad Warsi, Rajpal Naurang Yadav"
tt0137361,Anupama,"Drama, Romance","Dharmendra, Sharmila Tagore, Shashikala Jawalkar, Deven Verma"
tt0213544,Chacha Bhatija,"Action, Comedy, Drama","Dharmendra, Hema Malini, Randhir Kapoor, Yogeeta Bali"
tt0064506,Ittefaq,"Crime, Mystery, Thriller","Rajesh Khanna, Nanda Karnataki, Sujit Kumar, Bindu Desai"
tt0102645,Patthar Ke Phool,"Action, Drama, Romance","Salman Khan, Raveena Tandon, Kiran Kumar, Manohar Singh"
tt0119720,The Death Sentence: Mrityu Dand,"Action, Drama","Shabana Azmi, Madhuri Dixit, Ayub Khan, Shilpa Shirodkar"
tt28313591,The Fighter Suman,"Action, Drama","Rajani Bharadwaj, Zayleen Ganapathy, Dharma Keerthiraj, Nimika Ratnakar"
tt0234724,Shor,Drama,"Manoj Kumar, Jaya Bachchan, Premnath Malhotra, Kamini Kaushal"
tt0096896,Batwara,"Action, Drama","Dharmendra, Vinod Khanna, Dimple Kapadia, Poonam Dhillon"
tt2551378,Bullett Raja,"Action, Crime, Drama","Saif Ali Khan, Sonakshi Sinha, Vidyut Jammwal, Jimmy Shergill"
tt2049630,Unfreedom,"Crime, Drama, Romance","Victor Banerjee, Adil Hussain, Bhanu Uday, Preeti Gupta"
tt0986213,Aaja Nachle,"Drama, Family, Music","Madhuri Dixit, Darshan Jariwala, Raghubir Yadav, Divya Dutta"
tt0080343,Albert Pinto Ko Gussa Kyon Ata Hai,"Comedy, Drama, Romance","Naseeruddin Shah, Shabana Azmi, Smita Patil, Dilip Dhawan"
tt0288427,Angaaray,"Action, Crime, Drama","Akshay Kumar, Nagarjuna Akkineni, Pooja Bhatt, Sonali Bendre"
tt0231816,Jeene Nahi Doonga,Action,"Dharmendra, Shatrughan Sinha, Raj Babbar, Anita Raj"
tt12937680,Woh 3 Din,Drama,"Parnika Chandak, Shobha Gavane, Thulla Khan, Ayush Kumar"
tt2418644,Testing Movie1,"Animation, Adventure, Family","Dom Fantana, Marty Bower, Paul Ohlhaut, Justin Campbell"
tt2057441,Mujhse Fraaandship Karoge,"Comedy, Drama, Romance","Saqib Saleem, Saba Azad, Nishant Dahiya, Tara D'Souza"
tt26258902,Quotation Gang,"Crime, Thriller","Priyamani, Sunny Leone, Jackie Shroff, V. Jayaprakash"
tt0067421,Mere Apne,Drama,"Meena Kumari, Vinod Khanna, Shatrughan Sinha, Sumita Sanyal"
tt13008206,Teri Khata,Drama,"Abhik Benazir, Ram Kumar Singh Bhadouria, Ravi Bhatia, Manish Chawla"
tt0456413,Fight Club: Members Only,"Action, Crime, Drama","Suniel Shetty, Sohail Khan, Zayed Khan, Dino Morea"
tt0249588,Hum To Mohabbat Karega,"Action, Comedy, Romance","Karisma Kapoor, Bobby Deol, Rohit Roy, Sadashiv Amrapurkar"
tt18377798,Sanaa,Drama,"Radhika Madan, Pooja Bhatt, Shikha Talsania, Sohum Shah"
tt0444849,Karam,"Action, Crime, Drama","John Abraham, Priyanka Chopra Jonas, Bharat Dabholkar, Vishwajeet Pradhan"
tt0071800,Majboor,"Drama, Mystery, Thriller","Amitabh Bachchan, Parveen Babi, Pran Sikand, Farida Jalal"
tt0360463,Chalte Chalte,"Romance, Thriller","Simi Garewal, Bhisham Kohli, Nazneen, Shreeram Lagoo"
tt0330783,Pran Jaaye Par Shaan Na Jaaye,"Comedy, Drama","Raveena Tandon, Namrata Shirodkar, Rinke Khanna, Divya Dutta"
tt0107440,Lootere,"Action, Romance, Thriller","Sunny Deol, Juhi Chawla, Dinesh Anand, Pooja Bedi"
tt0466367,Chand Sa Roshan Chehra,Romance,"Samir Aftab, Shabbir Ahluwalia, Shahid Ahmed, Talat Aziz"
tt0069810,Bobby,"Comedy, Musical, Romance","Dimple Kapadia, Rishi Kapoor, Pran Sikand, Premnath Malhotra"
tt6027478,Dhruva,"Action, Crime, Thriller","Ram Charan, Arvind Swami, Rakul Preet Singh, Navdeep"
tt27881338,Regina,"Crime, Thriller","Sunaina, Ananth Nag, Nivas Adithan, Vivek Prasanna"
tt0839742,Bhopal: A Prayer for Rain,Drama,"Mischa Barton, Martin Sheen, Kal Penn, Lisa Dwan"
tt27118258,Saindhav,"Action, Crime, Drama","Nawazuddin Siddiqui, Ruhani Sharma, Venkatesh Daggubati, Arya"
tt21819994,Christopher,"Action, Crime, Drama","Mammootty, Vinay Rai, Shine Tom Chacko, Jinu Joseph"
tt1351224,Pyaar Impossible!,"Comedy, Romance","Priyanka Chopra Jonas, Anupam Kher, Dino Morea, Uday Chopra"
tt0080926,Insaf Ka Tarazu,"Crime, Drama","Zeenat Aman, Raj Babbar, Deepak Parashar, Padmini Kolhapure"
tt0089959,Sanjog,Drama,"Jeetendra, Jaya Prada, Vinod Mehra, Aruna Irani"
tt0349703,Kyun! Ho Gaya Na...,"Comedy, Drama, Romance","Amitabh Bachchan, Vivek Oberoi, Aishwarya Rai Bachchan, Om Puri"
tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero,"Biography, Drama, History","Vinay Anand, Ila Arun, Pankaj Berry, Nicolas Chagrin"
tt0077797,Khatta Meetha,"Comedy, Drama","Ashok Kumar, Rakesh Roshan, Bindiya Goswami, Raju Shrestha"
tt26318352,Sector Balakot,War,"Elakshi A Gupta, Vipul Gupta, Ridoyanul Hoq, Puneet Issar"
tt5159408,Nibunan,"Action, Crime, Thriller","Arjun Sarja, Prasanna, Varalaxmi Sarathkumar, Sruthi Hariharan"
tt0106270,Anari,"Comedy, Drama, Romance","Rakhee Gulzar, Venkatesh Daggubati, Karisma Kapoor, Suresh Oberoi"
tt7516778,MCA Middle Class Abbayi,"Action, Comedy","Nani, Sai Pallavi, Bhoomika Chawla, Rajeev Kanakala"
tt3257794,Music Teacher,"Drama, Romance","Divya Dutta, Neena Gupta, Manav Kaul, Niharika Lyra Dutt"
tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,"Comedy, Drama, Thriller","John Abraham, Nana Patekar, Sonali Kulkarni, Sameera Reddy"
tt0076696,Shatranj Ke Khilari,"Comedy, Drama, History","Sanjeev Kumar, Saeed Jaffrey, Shabana Azmi, Farida Jalal"
tt0110438,Main Khiladi Tu Anari,"Action, Comedy, Drama","Akshay Kumar, Saif Ali Khan, Shilpa Shetty Kundra, Raageshwari"
tt0058547,Sangam,"Drama, Musical, Romance","Raj Kapoor, Rajendra Kumar Tuli, Vyjayanthimala, Iftekhar"
tt0084630,Satte Pe Satta,"Action, Comedy, Drama","Amitabh Bachchan, Hema Malini, Ranjeeta Kaur, Amjad Khan"
tt13847502,D Company,"Action, Crime, Thriller","Sandeep Bose, Abhilash Chaudhary, Gaurav Daagar, Pranay Dixit"
tt27477888,The Test,Sport,"Nayanthara, Madhavan, Siddharth, Meera Jasmine"
tt0896968,Red: The Dark Side,"Drama, Romance, Thriller","Aftab Shivdasani, Celina Jaitly, Amrita Arora, Amin Hajee"
tt0493417,Fool N Final,"Action, Comedy, Crime","Sunny Deol, Shahid Kapoor, Vivek Oberoi, Ayesha Takia"
tt0457940,Home Delivery: Aapko... Ghar Tak,"Comedy, Romance","Vivek Oberoi, Mahima Chaudhry, Ayesha Takia, Boman Irani"
tt27853611,MAX, ,"Sudeep, Samyuktha Hornadu, Anirudh Bhat, Sukrutha Wagle"
tt0475645,Vaah! Life Ho Toh Aisi!,"Comedy, Drama, Family","Shahid Kapoor, Amrita Rao, Sanjay Dutt, Arshad Warsi"
tt10519182,Khandaani Shafakhana,"Comedy, Drama","Sonakshi Sinha, Badshah, Varun Sharma, Priyansh Jora"
tt1825801,Hostel,"Action, Crime, Drama","Vatsal Sheth, Tulip Joshi, Mukesh Tiwari, Nagesh Bhonsle"
tt5697870,Lucknow Central,"Action, Crime, Drama","Farhan Akhtar, Diana Penty, Ronit Roy, Gippy Grewal"
tt2130242,Tere Naal Love Ho Gaya,"Comedy, Drama, Romance","Riteish Deshmukh, Genelia Deshmukh, Om Puri, Tinnu Anand"
tt4208604,M.... Matric Pass,"Drama, Romance","Seema Dogra, Paras Sharma, Sushma Sharma, Kaash Sherawat"
tt0205380,Sanam Teri Kasam,"Action, Drama, Romance","Saif Ali Khan, Atul Agnihotri, Pooja Bhatt, Sheeba Agarwal"
tt3369670,Children of War,"Drama, History, War","Farooq Shaikh, Victor Banerjee, Pawan Malhotra, Indraneil Sengupta"
tt0233220,Anjaana,Romance,"Rajendra Kumar Tuli, Babita Kapoor, Pran Sikand, Prem Chopra"
tt4940456,Mirzya,"Action, Drama, Fantasy","Harshvardhan Kapoor, Saiyami Kher, Art Malik, Anuj Choudhry"
tt9483744,Boyfriend.com,Drama,"Harshvardhan Kapoor, Saiyami Kher, Art Malik, Anuj Choudhry"
tt0060689,Mera Saaya,"Drama, Musical, Mystery","Sunil Dutt, Sadhana Shivdasani, Jagdish Sethi, K.N. Singh"
tt2323964,Mere Dad Ki Maruti,"Comedy, Drama, Romance","Saqib Saleem, Rhea Chakraborty, Ram Kapoor, Prabal Panjabi"
tt26235412,Shubh Nikah,"Comedy, Drama, Family","Aksha Pardasany, Rohit Vikkram, Arsh Sandhu, Kunwar Aziz"
tt21334388,School Romance: Pure Love Web Series,Romance,"Shivaay Aryan, Sadhna Baksh, Riya Bhagat, Asim Hussain"
tt0112359,Andolan,"Action, Comedy, Drama","Sanjay Dutt, Govinda, Somy Ali, Mamta Kulkarni"
tt10834986,Gumnaami,"Action, Drama, History","Prasenjit Chatterjee, Anirban Bhattacharya, Tanushree Chakraborty, Sanjay Gurbaxani"
tt9150950,Dobaara,"Drama, Romance","Aishwarya Arora, Manav Kaul, Parvathy Omanakuttan"
tt0485513,"Main, Meri Patni... Aur Woh!","Comedy, Drama, Romance","Rajpal Naurang Yadav, Rituparna Sengupta, Naseeruddin Shah, Kay Kay Menon"
tt0067164,Guddi,"Drama, Comedy, Family","Dharmendra, Jaya Bachchan, Sumita Sanyal, Utpal Dutt"
tt1828289,Shagird,"Action, Crime, Drama","Nana Patekar, Mohit Ahlawat, Rimi Sen, Anurag Kashyap"
tt2308773,Ishaqzaade,"Action, Drama, Romance","Arjun Kapoor, Parineeti Chopra, Gauahar Khan, Anil Rastogi"
tt0074417,Do Anjaane,Drama,"Amitabh Bachchan, Rekha, Prem Chopra, Pradeep Kumar"
tt0381079,Chalta Purza,"Action, Thriller","Rajesh Khanna, Parveen Babi, Rakesh Roshan, Ajit Khan"
tt0148692,Safar,"Drama, Romance","Rajesh Khanna, Sharmila Tagore, Feroz Khan, Ashok Kumar"
tt0325041,Badhaai Ho Badhaai,"Comedy, Drama, Musical","Anil Kapoor, Rana Jung Bahadur, S.K. Batra, Panni Chatterjee"
tt5784852,Tera Intezaar,"Romance, Thriller","Arbaaz Khan, Sunny Leone, Bhani Singh, Salil Ankola"
tt0176128,Sehra,"Drama, Romance","Sandhya, Lalita Pawar, Prashanth, Mumtaz Askari"
tt1221139,Welcome to Sajjanpur,"Comedy, Drama","Shreyas Talpade, Amrita Rao, Ravi Kishan, Ila Arun"
tt0095955,Ram-Avtar,"Action, Drama, Romance","Sunny Deol, Anil Kapoor, Sridevi, Shakti Kapoor"
tt11536262,Mosagallu,"Crime, Drama, Thriller","Vishnu Manchu, Kajal Aggarwal, Suniel Shetty, Ruhi Singh"
tt11213600,Sardar Ka Grandson,"Comedy, Drama, Romance","John Abraham, Rakul Preet Singh, Aditi Rao Hydari, Arjun Kapoor"
tt1937092,Always Kabhi Kabhi,"Comedy, Crime, Drama","Samir Chandra, Lillete Dubey, Satyajeet Dubey, Ali Fazal"
tt0383719,Xcuse Me,Comedy,"Sharman Joshi, Sahil Khan, Anil Chaudhary, Snehal Dabi"
tt15820306,Chuhiya, ,"Hyder Kazmi, Onkar Das Manikpuri, Anupama Prakash, Akshay Verma"
tt0225515,Dillagi,"Drama, Musical, Romance","Sunny Deol, Bobby Deol, Urmila Matondkar, Dara Singh Randhawa"
tt0097784,Love Love Love,"Drama, Romance","Aamir Khan, Juhi Chawla, Gulshan Grover, Dalip Tahil"
tt2140315,Raaz 3: The Third Dimension,"Horror, Romance, Thriller","Bipasha Basu, Emraan Hashmi, Esha Gupta, Samir Chandra"
tt1890513,Ragini MMS,"Drama, Horror, Mystery","Kainaz Motivala, Rajkummar Rao, Rajat Kaul, Janice"
tt3031896,Lakeer Ka Fakeer,Crime,"Vinod Acharya, Vicky Ahuja, Saaikat Bagbaan, Ajaz Khan"
tt0111793,Yeh Dillagi,"Comedy, Drama, Musical","Kajol, Akshay Kumar, Saif Ali Khan, Saeed Jaffrey"
tt19386020,Suspect,"Crime, Drama","Pritesh Bharucha, Mousumi Das, Kanika Gaba, Neeraj Gurjar"
tt0067555,Parwana,"Romance, Thriller","Navin Nischol, Amitabh Bachchan, Yogeeta Bali, Om Prakash"
tt14781376,#Mute,Thriller,"Archana Jois, Sidhaartha Maadhyamika, Aadukalam Naren, Tejus Venkatesh"
tt2573750,Gulaab Gang,"Action, Drama","Madhuri Dixit, Juhi Chawla, Divya Jagdale, Priyanka Bose"
tt0115009,Yaraana,"Drama, Romance, Thriller","Rishi Kapoor, Madhuri Dixit, Raj Babbar, Kader Khan"
tt4107858,MSG: The Messenger of God,"Action, Comedy, Drama","Gurmeet Ram Rahim Singh, Daniel Kaleb, Flora Saini, Jayshree Soni"
tt28508934,Kaantha, ,Dulquer Salmaan
tt0246766,Maa,"Drama, Fantasy, Horror","Jeetendra, Jaya Prada, Aruna Irani, Sahila Chaddha"
tt4882664,Tadapti Jawani,Thriller,"Poonam Dasgupta, Rajesh Sabharwal, Aman Sagar"
tt0362445,Bewafai,"Drama, Romance","Rajesh Khanna, Rajinikanth, Tina Ambani, Padmini Kolhapure"
tt0476550,God Tussi Great Ho,"Comedy, Drama, Fantasy","Amitabh Bachchan, Salman Khan, Priyanka Chopra Jonas, Anupam Kher"
tt9258162,Chameli,Drama,"Sherlyn Chopra, Avinash Dwivedi, Brijendra Kala, Sheetal Kale"
tt0087868,Paar,Drama,"Naseeruddin Shah, Shabana Azmi, Utpal Dutt, Anil Chatterjee"
tt0049072,Chori Chori,"Comedy, Musical, Romance","Nargis, Raj Kapoor, Gope, Master Bhagwan"
tt0475735,Super,"Action, Comedy","Nagarjuna Akkineni, Sonu Sood, Ayesha Takia, Anushka Shetty"
tt0205445,Tamanna,Drama,"Paresh Rawal, Pooja Bhatt, Sharad S. Kapoor, Manoj Bajpayee"
tt27851108,Haunted Evil Dead,Horror,"Paresh Rawal, Pooja Bhatt, Sharad S. Kapoor, Manoj Bajpayee"
tt0172704,Lal Baadshah,"Action, Crime, Drama","Amitabh Bachchan, Manisha Koirala, Shilpa Shetty Kundra, Shakti Kapoor"
tt0245494,Teesri Aankh,"Action, Thriller","Dharmendra, Shatrughan Sinha, Zeenat Aman, Neetu Singh"
tt0422950,Phir Milenge,Drama,"Salman Khan, Abhishek Bachchan, Shilpa Shetty Kundra, Mita Vashisht"
tt0158698,Karm,"Drama, Family","Rajesh Khanna, Vidya Sinha, Shabana Azmi, Govardhan Asrani"
tt0364519,Millitary Raaj,Action,"Mithun Chakraborty, Prem Chopra, Siddharth Dhawan, Irfan Kamal"
tt0470381,Jaan Tere Naam,"Drama, Romance","Ronit Roy, Farheen, Sulabha Deshpande, Vijay Arora"
tt13773882,Madam Chief Minister,Drama,"Richa Chadha, Manav Kaul, Saurabh Shukla, Akshay Oberoi"
tt0114317,Sabse Bada Khiladi,"Action, Crime, Thriller","Akshay Kumar, Mamta Kulkarni, Mohnish Behl, Avtar Gill"
tt14381712,Chaalbaaz in London,Comedy,Shraddha Kapoor
tt0274019,Pyaar Diwana Hota Hai,"Comedy, Drama, Romance",Shraddha Kapoor
tt0230055,Bulandi,"Action, Drama","Anil Kapoor, Rekha, Raveena Tandon, Rajinikanth"
tt5306972,Bhakta Kannappa,"Action, Adventure, Drama","Nayanthara, Prabhas, Madhoo, Vishnu Manchu"
tt0309618,Gaddaar,"Action, Drama, Romance","Suniel Shetty, Harish, Sonali Bendre, Kiran Kumar"
tt0355716,Maa Beta,"Comedy, Crime, Drama","Manoj Kumar, Ameeta, Vijay Dutt, Sheila Ramani"
tt0076527,Parvarish,"Action, Crime, Drama","Shammi Kapoor, Amitabh Bachchan, Vinod Khanna, Neetu Singh"
tt4556848,Barkhaa,"Drama, Romance","Sara Loren, Priyanshu Chatterjee, Muntazir Ahmad, Taha Shah Badussha"
tt1014672,Bheja Fry,"Comedy, Drama","Vinay Pathak, Rajat Kapoor, Sarika Thakur, Milind Soman"
tt2073070,Saheb Biwi Aur Gangster,"Action, Crime, Drama","Jimmy Shergill, Mahie Gill, Randeep Hooda, Shreya Narayan"
tt0328729,Dil Maange More!!!,"Musical, Romance","Shahid Kapoor, Ayesha Takia, Tulip Joshi, Soha Ali Khan"
tt0373972,Khullam Khulla Pyaar Karen,Comedy,"Govinda, Preity G Zinta, Prem Chopra, Sadashiv Amrapurkar"
tt10199974,Pareeksha,Drama,"Adil Hussain, Priyanka Bose, Shourya Deep, Shubham"
tt0337625,Gambler,"Action, Comedy, Crime","Govinda, Shilpa Shetty Kundra, Aditya Pancholi, Gulshan Grover"
tt0175756,Humjoli,"Comedy, Drama, Romance","Jeetendra, Leena Chandavarkar, Pran Sikand, Shashikala Jawalkar"
tt14381496,Wrong Way,Horror,"Naveen Jagbir Sandhu, Shiva Dagar, Ankita Sharma, Gamya Wijayadasa"
tt0230991,Zabardast,"Action, Drama","Sanjeev Kumar, Sunny Deol, Rajeev Kapoor, Jaya Prada"
tt0286936,Salaakhen,"Action, Drama","Sunny Deol, Raveena Tandon, Anupam Kher, Farida Jalal"
tt22141820,Shlok - The Desi Sherlock,"Crime, Thriller","Hiten Patel, Bobby Deol, Lee Nicholas Harris, Karishma Kotak"
tt0114236,Ravan Raaj: A True Story,"Action, Crime, Thriller","Mithun Chakraborty, Madhoo, Aditya Pancholi, Paresh Rawal"
tt0106287,Anmol,"Drama, Family, Romance","Maya Alagh, Sudha Chopra, Anil Dhawan, Sunil Dhawan"
tt3962184,Hebbuli,"Action, Drama, Thriller","V. Ravichandran, Sudeep, Amala Paul, Ravi Kishan"
tt0449892,Dadagiri,"Action, Crime, Drama","Rati Agnihotri, Rakesh Bedi, Mohan Choti, Sudhir Dalvi"
tt11000002,Tute Khwab,"Comedy, Family, Musical","Pramod Sharma, Dhanashri Rathod, Mahesh Kumar, Rajesh Pr Dadu"
tt8017136,Tony,Thriller,"Mahesh Jilowa, Yashodhan Rana, Manoj Chandila, Dhruv Souran"
tt16078266,Rosh,"Drama, Thriller","Allu Ashish, Mimoh Chakraborty, Vrajesh Hirjee, Jillian Kilroy"
tt10816510,P Se Pyaar F Se Faraar,"Crime, Drama, Romance","Bhavesh Kumar, Jimmy Shergill, Kumud Mishra, Sanjay Mishra"
tt3479858,The Royal Bengal Tiger,Thriller,"Jeet, Abir Chatterjee, Priyanka Sarkar, Shraddha Das"
tt0147925,Brahmachari,"Comedy, Drama, Musical","Shammi Kapoor, Rajshree, Pran Sikand, Mumtaz Askari"
tt2126282,Ekk Deewana Tha,"Drama, Romance","Prateik Patil Babbar, Amy Jackson, Sachin Khedekar, Manu Rishi Chadha"
tt7384848,Missing,"Drama, Mystery, Thriller","Manoj Bajpayee, Tabu, Annu Kapoor, Rajesh Jais"
tt23951484,Thugs,"Action, Thriller","Hridhu Haroon, Sarath Kumar, Munishkanth, Thenappan P.L."
tt21613328,Middle Class Love,"Comedy, Drama, Romance","Prit Kamani, Eisha Singh, Kavya Thapar, Manoj Pahwa"
tt0246095,Mutamestri,"Action, Drama","Chiranjeevi, Meena, Roja, Sharat Saxena"
tt0101284,Akayla,"Action, Drama, Thriller","Amitabh Bachchan, Jackie Shroff, Amrita Singh, Meenakshi Sheshadri"
tt0158047,Oonche Log,"Drama, Family","Rajesh Khanna, Salma Agha, Pradeep Kumar, Danny Denzongpa"
tt0170416,Shikari: The Hunter,"Action, Adventure","Mithun Chakraborty, Naseeruddin Shah, Irina Kushnareva, Varsha Usgaonkar"
tt14253018,RK/RKAY,Drama,"Rajat Kapoor, Mallika Sherawat, Ranvir Shorey, Chandrachoor Rai"
tt3779396,Go Goa Gone 2,"Action, Adventure, Comedy","Saif Ali Khan, Radhika Madan, Abhishek Banerjee, Fahim Fazli"
